% Created by Java Audio Feature Extraction
%   (c) Institute of Software Technology and Interactive Systems
%       Vienna University of Technology, Austria

@RELATION "C:\Users\Ben\Documents\TU Wien\GTZAN_output\GTZAN.rh.arff"
@ATTRIBUTE feature1	NUMERIC
@ATTRIBUTE feature2	NUMERIC
@ATTRIBUTE feature3	NUMERIC
@ATTRIBUTE feature4	NUMERIC
@ATTRIBUTE feature5	NUMERIC
@ATTRIBUTE feature6	NUMERIC
@ATTRIBUTE feature7	NUMERIC
@ATTRIBUTE feature8	NUMERIC
@ATTRIBUTE feature9	NUMERIC
@ATTRIBUTE feature10	NUMERIC
@ATTRIBUTE feature11	NUMERIC
@ATTRIBUTE feature12	NUMERIC
@ATTRIBUTE feature13	NUMERIC
@ATTRIBUTE feature14	NUMERIC
@ATTRIBUTE feature15	NUMERIC
@ATTRIBUTE feature16	NUMERIC
@ATTRIBUTE feature17	NUMERIC
@ATTRIBUTE feature18	NUMERIC
@ATTRIBUTE feature19	NUMERIC
@ATTRIBUTE feature20	NUMERIC
@ATTRIBUTE feature21	NUMERIC
@ATTRIBUTE feature22	NUMERIC
@ATTRIBUTE feature23	NUMERIC
@ATTRIBUTE feature24	NUMERIC
@ATTRIBUTE feature25	NUMERIC
@ATTRIBUTE feature26	NUMERIC
@ATTRIBUTE feature27	NUMERIC
@ATTRIBUTE feature28	NUMERIC
@ATTRIBUTE feature29	NUMERIC
@ATTRIBUTE feature30	NUMERIC
@ATTRIBUTE feature31	NUMERIC
@ATTRIBUTE feature32	NUMERIC
@ATTRIBUTE feature33	NUMERIC
@ATTRIBUTE feature34	NUMERIC
@ATTRIBUTE feature35	NUMERIC
@ATTRIBUTE feature36	NUMERIC
@ATTRIBUTE feature37	NUMERIC
@ATTRIBUTE feature38	NUMERIC
@ATTRIBUTE feature39	NUMERIC
@ATTRIBUTE feature40	NUMERIC
@ATTRIBUTE feature41	NUMERIC
@ATTRIBUTE feature42	NUMERIC
@ATTRIBUTE feature43	NUMERIC
@ATTRIBUTE feature44	NUMERIC
@ATTRIBUTE feature45	NUMERIC
@ATTRIBUTE feature46	NUMERIC
@ATTRIBUTE feature47	NUMERIC
@ATTRIBUTE feature48	NUMERIC
@ATTRIBUTE feature49	NUMERIC
@ATTRIBUTE feature50	NUMERIC
@ATTRIBUTE feature51	NUMERIC
@ATTRIBUTE feature52	NUMERIC
@ATTRIBUTE feature53	NUMERIC
@ATTRIBUTE feature54	NUMERIC
@ATTRIBUTE feature55	NUMERIC
@ATTRIBUTE feature56	NUMERIC
@ATTRIBUTE feature57	NUMERIC
@ATTRIBUTE feature58	NUMERIC
@ATTRIBUTE feature59	NUMERIC
@ATTRIBUTE feature60	NUMERIC
@ATTRIBUTE SongName string
@ATTRIBUTE class {'reggae','classical','metal','hiphop','jazz','disco','rock','pop','blues','country'}

@DATA
86.4292460176276,126.1478131935817,173.14124527168696,135.30614603611428,113.8992663438285,158.7041358728727,164.40597108450962,187.36611703437333,194.96646760775786,272.4291322852445,279.61795084340184,213.63111890347,225.92569758926547,181.90263510175214,216.11075727939607,583.7583908566878,249.32380154900244,164.01093154609123,210.73601610298996,215.8789915286727,283.46397688608664,264.0286258578326,149.00437312705034,212.53299071057208,157.80019346217753,157.44865103563885,120.89761910098156,179.05716753150904,133.81718005683263,140.27956490941747,262.5780121812617,283.5591349258041,176.91277977443403,130.14290820846176,106.06382928490844,105.76817198639469,118.0391127946439,124.92944731360753,89.59548728896473,98.27926626266193,79.21190706029299,68.24678733288845,98.72892698306491,109.45544866971889,129.6234514018267,111.71588178549433,356.17025477567444,233.27514396314533,140.0213404576288,124.24776654951312,78.65931673436101,73.08949047718683,108.88442086427074,91.37733569472155,68.13257351537355,53.85515325127175,63.10388773597886,56.41349056480346,55.302960078733285,47.55375895596826,blues\blues.00010.mp3,'blues'
45.98475585452779,86.58423139905231,156.12930051920335,122.51077693062176,195.6111299444114,227.97980529537705,150.62106708760595,162.44338850266166,157.02406033452914,128.9314133297592,349.0435639598846,153.98961712641562,173.57840685739222,200.0900525167033,178.31554442918306,322.49734908176356,376.9775521057472,177.6378864407446,174.8431473360707,161.2617402799459,151.0960984990483,194.7654227531586,122.14330523458051,128.76313739673648,162.41180822521324,122.57791425387593,150.5918980810313,133.3079618636425,96.27527603393548,78.54208038807083,92.30197802926028,83.10817456476535,221.69225837130102,115.71072608940597,117.84394849176412,138.98057321620166,72.6585090321735,96.76579433585471,84.89487832612437,67.8648857543699,90.39787607251614,71.51608320701726,64.18925299820981,96.67293452341553,52.64447107302477,53.570450604634274,54.837007671147894,57.23173833246952,81.81218582512442,99.23038796391637,58.30605622575986,58.6442241096478,55.01824601390414,48.304169251192064,51.45192207461417,47.62239240381879,44.64358417973961,47.592054011247825,35.864861983622376,55.576176575663865,blues\blues.00011.mp3,'blues'
63.77581947758443,101.76131457681404,112.70513798115884,108.18059593766574,180.2426145654553,180.3275015089459,183.06527460019666,202.82035928320803,198.4170109274506,186.75615618526092,221.4859335073025,233.0174305348259,254.57704075944733,321.9642117213947,292.0620158306921,240.0220719696753,292.0926110801329,532.2386329607715,327.23514381839186,219.4418520209495,217.38783577156894,179.62665036075893,172.4781356855708,147.7852581376087,141.85593824122833,161.64528401917192,146.86053966980188,134.1332787395722,144.0241223768719,117.41778692309238,164.81935038211202,107.01006821538441,88.26301927049595,97.50988975388303,175.19400398744676,205.9099157279314,284.9329714978077,147.1230229493634,97.13712777604528,99.6039286235685,97.98583975309094,67.11617339154955,82.89716520741321,100.19440812020171,91.95756707068324,80.77389384422116,94.54070991451373,82.38616704724292,88.60678081068416,74.73614024737266,56.63914105083649,53.280393582506804,65.7222293531063,92.398241891693,78.83330780128394,55.6425371186225,60.34240540188436,52.482072174025994,47.69600249449823,48.696526929434334,blues\blues.00012.mp3,'blues'
54.52878864091208,80.49736830745815,115.44768709454615,97.04762264578905,135.63556027438062,142.61190449698913,167.83020477764978,154.2904564281944,171.7851502888369,184.96216843618694,168.66180370334888,196.12953024478733,171.84154720265025,226.06293466256813,179.10084292120249,287.0725628932906,204.4910862271415,242.2054470188557,237.63606564657428,211.81814907122137,590.7859329939865,274.92627790295893,173.70102768665393,151.06938672726022,171.86895269392045,209.47973898481138,167.0200159855807,123.50415498464443,115.64064710541275,126.1300131499165,141.05732816517246,162.1391701779615,96.56619382425986,93.50499715515379,124.26554833268412,108.40786044533445,107.74162880258284,95.12470501935691,83.24804617468139,101.9869179490851,111.49381074279842,95.19999102433769,139.94824284624616,82.83596282503721,100.27234665888105,69.31197147511699,84.2584596098591,62.16183606863131,70.56903483793664,59.21167775493932,66.41870699473098,57.608828509002215,66.68730251270824,55.68996679058632,71.80997711162176,54.54076185069962,58.76416483096898,58.21442221888745,42.32493586500217,47.14493162806608,blues\blues.00013.mp3,'blues'
72.48316877344753,242.20018985213045,150.8430253280059,153.2641206887127,167.22221546901957,153.36374170904384,181.3900682261552,243.8426560371995,188.48021211067058,210.0433002454245,177.5221584670954,186.33920099363172,169.5560820161853,335.64596791572257,220.11174669778862,431.40351112534944,210.56622256585757,181.71970844963192,168.87250605324158,216.74274849781065,158.47739613563388,155.63946221866513,134.80205411022433,203.4830805735016,137.56495517590466,235.5778771851391,120.29519983043002,103.5086816217925,110.34336216641553,175.507638192529,142.24775124555583,176.79636616547137,180.60460073893486,163.96799745214497,101.10483466845733,105.2267578250533,71.79971489214643,82.62666040336822,82.52246035702467,79.70525041021521,78.99627089470377,76.19261100771502,67.17635054821977,69.63764780791276,64.20141157539048,66.88361511787227,67.97965896407966,59.66104044386623,70.59978670854295,81.75480512638383,58.04228119374872,48.98457646896252,51.49216954958962,58.68732592875884,44.43943497121805,47.59337606435209,42.55834691114246,46.97333976345789,40.97437285480392,35.123530391717594,blues\blues.00014.mp3,'blues'
63.97774253872749,99.56818693288085,125.36259589490442,139.97265217972011,196.39009690644983,170.415322479958,252.79201189494793,223.74193771347873,193.89813169775982,320.3611279859179,266.40174215292785,289.49268173257946,242.0493317379216,195.97883524170624,259.29885522235645,193.55156335454703,232.79041912842538,247.17560750520926,224.93071438718644,307.69264210731234,193.59201124126324,195.72088443664933,146.12372167080065,155.08930219635292,140.89401077035407,157.37882237060174,172.94545449708713,158.9114891214474,185.5272343594098,129.29631076098931,113.77107100173987,132.7976580913437,97.97210038422965,107.78547375989882,105.02804221049733,94.8558303715312,115.42366475697901,108.02484102239173,129.05320512671227,109.17923098596609,91.27015523947657,89.66933743532336,89.6673351038352,92.13817751273545,81.3202646264684,67.6719785704523,67.40156332676145,71.4903215257872,76.05812298901246,70.61402894786808,57.18455162004852,64.31737232358398,65.03566191540946,67.87449854140203,56.00900271641418,50.33738019160848,52.099385344327864,50.90175085600328,51.20036624156693,52.98984876717714,blues\blues.00015.mp3,'blues'
75.79521856822682,151.7100915166106,124.82994698418149,154.16724676534355,306.86258478828734,187.44100496033246,154.22917703159942,158.47551080245267,209.7639165006377,236.4443707632563,187.48481715126266,223.63978387960788,190.9872277774947,244.3217333025702,275.0579259023391,202.71260693819477,249.4195361973748,261.7854583673178,289.65813810493586,442.71438257947653,185.90664759949152,171.56301958643343,178.2023516686649,192.7166182555805,166.73569295793683,152.93821410079755,147.7526807849246,131.46744648207383,122.7121206789508,141.32936618883042,106.72534516522774,135.31352722204528,86.71231268145853,106.42072318397896,157.98924617779198,134.07028094259093,93.23329296211254,95.11031136774355,110.90677249972693,166.91926038217355,86.88119742793764,90.57426518606401,79.16781229855836,111.78766086721042,103.14439459457382,70.08443675292833,70.98490532106527,65.7489098355702,57.35665920793614,64.97540644666115,66.0755386759681,49.338375344592194,63.44989432798383,52.39246088247312,50.30304829157312,49.37489061736949,55.86397216679252,49.121137206688594,53.211236939724735,60.357816889697894,blues\blues.00016.mp3,'blues'
78.92381884619962,81.45233990129476,105.50987468171162,134.0972963664449,136.78624473299223,148.34426610282657,209.19615106652194,207.99651996701286,167.26172458271972,199.412473924094,227.2240357682417,271.01036198609046,218.89338520617895,270.9414129987507,172.3430899826965,371.4440369322495,537.8652065468322,284.5224855789343,294.29337215018205,240.1875546042509,225.59021323988503,236.26337768826602,200.53311944603828,216.07922872233206,202.07674807832663,150.18329992284626,148.69701346108943,171.06256760215967,157.66937931108848,154.513196619308,133.18058491708186,217.18639451125136,232.13036277477266,226.50156118754728,118.33945333309715,107.49055490508475,118.18132310579804,125.27372725041477,112.69910235755518,93.98028952255541,78.61419508709966,88.44413997786178,80.99617865199966,74.59890167452268,76.38835734107379,78.14141008431211,72.30719055694088,94.47105020777373,96.10783755592503,101.51379165554889,74.65601314408761,71.44305149947223,67.06315591689662,69.44900673911302,58.28574862596836,50.7830860248685,55.20421894617116,59.755783099849076,55.945118676283215,47.750022534510464,blues\blues.00017.mp3,'blues'
67.42038714771279,121.67242214703926,124.86461196224278,105.52439698507504,117.40036034276079,120.2173917025944,164.86181511885016,300.23125833045094,168.63912754048434,128.0101493338676,168.07261791542533,147.8341183046343,149.9027596864661,177.25729150076558,160.18088231531817,226.8822163062878,229.40786275870906,165.4071623026881,147.73540535748546,151.59845468894687,145.34072916407783,146.09342426745346,190.97096076169288,150.72739941840774,222.96434447206053,127.08029278964192,111.59988298594355,100.56963522739119,97.98919864043278,84.99097945019139,98.19768060120325,88.71467055088692,87.39510914427365,91.56379060357249,80.17274514565443,69.41323929253738,80.51742160515482,64.55407265752208,74.96196373973058,107.74019203453321,111.779061747713,94.33172908369698,70.59529163250274,61.30910867395756,65.38214555921267,60.29080205494581,69.25553691386273,58.73362487411128,66.93942302646792,65.11600089452298,62.57004014058285,50.658651714539374,45.83198077203665,47.45611580530674,51.54173287676185,44.89527269861408,49.078186353403424,39.57740398978917,38.46095565509552,36.03954067754711,blues\blues.00018.mp3,'blues'
64.21392069115322,113.13173300671198,106.78107768017203,118.3800414849607,157.12033607527778,171.00614249762063,189.26049271697104,207.0113520166167,228.8532047575472,243.72333678976418,213.9660766541433,212.84420329812778,149.18035210925206,183.94710471906367,227.82221647222588,228.79337490976891,235.6032572954188,199.45789858990506,238.36865960597316,201.21903032326983,227.81354602483188,195.43477422874034,212.2194020705762,580.3592253500482,455.33390323879934,190.44220040074717,214.600310260022,164.24828070108967,136.7602106599287,139.53480176467923,125.43128806321542,92.31248938898797,102.71682420820868,118.28536167036897,116.13965290737816,119.40920848972739,106.7165576275855,108.66475592961135,88.16341929984969,96.52496576604459,85.05700366921364,98.80984358212217,92.21490321978642,75.9790484173321,70.17766238297611,97.95064583848205,88.8947054941079,134.53477861829768,170.8108588970344,66.54688509662407,90.75637742441361,66.69255158841094,59.503247977066955,57.99881415145098,58.95939697693933,53.50181983506122,43.48550344574783,54.27771893700184,43.23692383701903,38.32130212387376,blues\blues.00019.mp3,'blues'
45.251442854088516,75.53147517899912,92.26570045811754,107.27361993834322,120.99138658616852,185.82812171313984,153.8979189732275,174.10783511972656,160.6355491465137,182.62135158600975,167.70674664289788,179.68268229496542,269.14907305345383,280.0603009143808,157.71109464193637,235.25542133784538,199.6128382612119,151.35578083146737,236.61296073859103,181.7672642971806,188.25856411434742,204.78370492047893,133.58994946099966,246.6793671899152,132.0243307916145,201.18466719265464,260.88318185403864,204.7230327729787,148.6665993205679,131.29336829520193,131.58005845194612,132.868385655814,119.31227189310799,117.46633293491303,108.3547441201115,98.92100290650134,93.84226896382681,90.23363808856472,104.50024809537436,82.86032529167758,75.86042414133644,69.41916949972182,66.35498117873615,59.49816470779727,84.86498751819639,68.58583421366757,82.24368781582338,61.92179710396518,79.21861709787278,61.14100247133922,66.97286336680213,65.96001509495318,104.43678053562822,81.91562306271827,97.86058196162139,77.69818658945849,49.5565069418278,37.334787744193896,53.45512987918705,52.35548770553465,blues\blues.00020.mp3,'blues'
93.34408784070406,155.47918450217466,119.57002663754196,177.08580206755943,181.21487496759576,185.4472648874095,157.89745963329347,218.5244338508679,215.91430127549597,464.20604291154586,202.58600672618593,187.20869669403712,211.62543833044165,291.4939624869252,227.86037478737663,196.45204775923315,185.3863740170449,274.0830711801982,221.82565861214775,462.67843631066563,261.8888778659937,173.10551728192073,193.54630938128554,190.1255290127958,185.5285830210254,187.32838347297007,159.5062757231854,149.84532058464168,197.37233221357215,210.57723822320918,131.4469213985397,112.07586990498305,134.59234971495366,120.51092947013211,126.40127702883841,92.60446030147156,102.4915497147701,100.00220231587616,92.61749759292393,108.37762812898474,117.45906826556609,115.17697075301875,64.14593607705397,72.4997789828379,70.49819193044867,88.96331670540549,86.207076853691,79.09884351110581,114.3761995018827,68.22956458299115,60.7448345456592,57.30282368863246,60.783946458332295,60.698058083025764,55.39350399482763,50.75116701444963,45.99884873789482,63.077537732880714,48.91202377933418,45.42820812488907,blues\blues.00021.mp3,'blues'
